rank	word	reason
239026	doktern herum	non_word_chars
239034	dokterst herum	non_word_chars
239036	doktert herum	non_word_chars
239038	dokterte herum	non_word_chars
239040	dokterten herum	non_word_chars
239042	doktertest herum	non_word_chars
239044	doktertet herum	non_word_chars
239045	Doktor der Medizin	non_word_chars
239046	Doktor designatus	non_word_chars
239082	Doktors der Medizin	non_word_chars
239095	doktre herum	non_word_chars
239152	Dolce vita	non_word_chars
239153	Dolce Vita	non_word_chars
239377	Dolores’	non_word_chars
239498	dominikan.	non_word_chars
239515	Dominikanische Republik	non_word_chars
239517	Dominikanischen Republik	non_word_chars
239519	dominikanischer Peso	non_word_chars
239520	Dominikanischer Republik	non_word_chars
239596	Don Juan	non_word_chars
239597	Don Juans	non_word_chars
239598	Don Quichotte	non_word_chars
239599	Don Quijote	non_word_chars
239600	Don Quixote	non_word_chars
239601	Donald Duck	non_word_chars
239602	Donald Ducks	non_word_chars
239720	donner ab	non_word_chars
239721	donner an	non_word_chars
239722	donner auf	non_word_chars
239723	donner davon	non_word_chars
239724	donner hinweg	non_word_chars
239725	donner vorbei	non_word_chars
239726	donner weg	non_word_chars
239727	donner zu	non_word_chars
239733	donnere ab	non_word_chars
239734	donnere an	non_word_chars
239735	donnere auf	non_word_chars
239736	donnere davon	non_word_chars
239737	donnere hinweg	non_word_chars
239738	donnere vorbei	non_word_chars
239739	donnere weg	non_word_chars
239740	donnere zu	non_word_chars
239741	donnerest auf	non_word_chars
239742	donneret auf	non_word_chars
239750	donnern ab	non_word_chars
239751	donnern an	non_word_chars
239752	donnern auf	non_word_chars
239753	donnern davon	non_word_chars
239754	donnern hinweg	non_word_chars
239755	donnern vorbei	non_word_chars
239756	donnern weg	non_word_chars
239757	donnern zu	non_word_chars
239778	donnerst ab	non_word_chars
239779	donnerst an	non_word_chars
239780	donnerst auf	non_word_chars
239781	donnerst davon	non_word_chars
239782	donnerst hinweg	non_word_chars
239783	donnerst vorbei	non_word_chars
239784	donnerst weg	non_word_chars
239785	donnerst zu	non_word_chars
239821	donnert ab	non_word_chars
239822	donnert an	non_word_chars
239823	donnert auf	non_word_chars
239824	donnert davon	non_word_chars
239825	donnert hinweg	non_word_chars
239826	donnert vorbei	non_word_chars
239827	donnert weg	non_word_chars
239828	donnert zu	non_word_chars
239829	donnerte ab	non_word_chars
239830	donnerte an	non_word_chars
239831	donnerte auf	non_word_chars
239832	donnerte davon	non_word_chars
239833	donnerte hinweg	non_word_chars
239834	donnerte vorbei	non_word_chars
239835	donnerte weg	non_word_chars
239836	donnerte zu	non_word_chars
239837	donnerten ab	non_word_chars
239838	donnerten an	non_word_chars
239839	donnerten auf	non_word_chars
239840	donnerten davon	non_word_chars
239841	donnerten hinweg	non_word_chars
239842	donnerten vorbei	non_word_chars
239843	donnerten weg	non_word_chars
239844	donnerten zu	non_word_chars
239846	donnertest ab	non_word_chars
239847	donnertest an	non_word_chars
239848	donnertest auf	non_word_chars
239849	donnertest davon	non_word_chars
239850	donnertest hinweg	non_word_chars
239851	donnertest vorbei	non_word_chars
239852	donnertest weg	non_word_chars
239853	donnertest zu	non_word_chars
239855	donnertet ab	non_word_chars
239856	donnertet an	non_word_chars
239857	donnertet auf	non_word_chars
239858	donnertet davon	non_word_chars
239859	donnertet hinweg	non_word_chars
239860	donnertet vorbei	non_word_chars
239861	donnertet weg	non_word_chars
239862	donnertet zu	non_word_chars
239870	donnre ab	non_word_chars
239871	donnre an	non_word_chars
239872	donnre auf	non_word_chars
239873	donnre davon	non_word_chars
239874	donnre hinweg	non_word_chars
239875	donnre vorbei	non_word_chars
239876	donnre weg	non_word_chars
239877	donnre zu	non_word_chars
239878	donnrest auf	non_word_chars
239879	donnret auf	non_word_chars
240373	doppelt gemoppelt	non_word_chars
240374	doppelt gemoppelt hält besser	non_word_chars
240375	doppelt gemoppelte	non_word_chars
240376	doppelt gemoppeltem	non_word_chars
240377	doppelt gemoppelten	non_word_chars
240378	doppelt gemoppelter	non_word_chars
240379	doppelt gemoppeltes	non_word_chars
240380	doppelt genäht hält besser	non_word_chars
240381	doppelt hält besser	non_word_chars
240382	doppelt verkettete Liste	non_word_chars
240383	doppelt verkettete Listen	non_word_chars
240384	doppelt verketteten Liste	non_word_chars
240385	doppelt verketteten Listen	non_word_chars
240386	doppelt verketteter Liste	non_word_chars
240387	doppelt verketteter Listen	non_word_chars
240388	doppelte Negation	non_word_chars
240389	doppelte Negationen	non_word_chars
240390	doppelte Verneinung	non_word_chars
240391	doppelte Verneinungen	non_word_chars
240392	doppelten Negation	non_word_chars
240393	doppelten Negationen	non_word_chars
240394	doppelten Verneinung	non_word_chars
240395	doppelten Verneinungen	non_word_chars
240396	doppelter Boden	non_word_chars
240397	doppelter Negation	non_word_chars
240398	doppelter Negationen	non_word_chars
240399	doppelter Verneinung	non_word_chars
240400	doppelter Verneinungen	non_word_chars
240493	dor.	non_word_chars
240749	Doris’	non_word_chars
240886	dorr ab	non_word_chars
240888	dorre ab	non_word_chars
240890	dorren ab	non_word_chars
240898	dorrest ab	non_word_chars
240900	dorret ab	non_word_chars
240902	dorrst ab	non_word_chars
240904	dorrt ab	non_word_chars
240906	dorrte ab	non_word_chars
240908	dorrten ab	non_word_chars
240910	dorrtest ab	non_word_chars
240912	dorrtet ab	non_word_chars
240943	dort zu Lande	non_word_chars
241011	dos ein	non_word_chars
241012	dos à dos	non_word_chars
241017	dose ein	non_word_chars
241018	dosen ein	non_word_chars
241080	dosest ein	non_word_chars
241081	doset ein	non_word_chars
241114	dost ein	non_word_chars
241116	doste ein	non_word_chars
241118	dosten ein	non_word_chars
241119	dostest ein	non_word_chars
241120	dostet ein	non_word_chars
241189	Double Linked List	non_word_chars
241214	Doublé	non_word_chars
241215	Doublés	non_word_chars
241225	Douglas’	non_word_chars
241233	Down Under	non_word_chars
241275	Downing Street	non_word_chars
241321	Doz.	non_word_chars
241354	Dr.	non_word_chars
241355	Dr. des.	non_word_chars
241356	Dr. h. c.	non_word_chars
241357	Dr. h. c. mult.	non_word_chars
241358	Dr. rer. nat.	non_word_chars
241731	drang ab	non_word_chars
241732	drang aus	non_word_chars
241733	drang durch	non_word_chars
241734	drang ein	non_word_chars
241735	drang heraus	non_word_chars
241736	drang herein	non_word_chars
241737	drang vor	non_word_chars
241738	drang zu	non_word_chars
241747	drangen ab	non_word_chars
241748	drangen aus	non_word_chars
241749	drangen durch	non_word_chars
241750	drangen ein	non_word_chars
241751	drangen heraus	non_word_chars
241752	drangen herein	non_word_chars
241753	drangen vor	non_word_chars
241754	drangen zu	non_word_chars
241780	drangst ab	non_word_chars
241781	drangst aus	non_word_chars
241782	drangst durch	non_word_chars
241783	drangst ein	non_word_chars
241784	drangst heraus	non_word_chars
241785	drangst herein	non_word_chars
241786	drangst vor	non_word_chars
241787	drangst zu	non_word_chars
241789	drangt ab	non_word_chars
241790	drangt aus	non_word_chars
241791	drangt durch	non_word_chars
241792	drangt ein	non_word_chars
241793	drangt heraus	non_word_chars
241794	drangt herein	non_word_chars
241795	drangt vor	non_word_chars
241796	drangt zu	non_word_chars
241871	drasch ab	non_word_chars
241873	draschen ab	non_word_chars
241875	draschest ab	non_word_chars
241877	draschst ab	non_word_chars
241879	drascht ab	non_word_chars
241892	drauf und dran	non_word_chars
242445	dravidische Sprache	non_word_chars
242446	dravidische Sprachen	non_word_chars
242447	dravidischen Sprache	non_word_chars
242448	dravidischen Sprachen	non_word_chars
242449	dravidischer Sprache	non_word_chars
242450	dravidischer Sprachen	non_word_chars
242457	Drchf.	non_word_chars
242458	Drcks.	non_word_chars
242482	Dreck am Stecken haben	non_word_chars
242483	dreck ein	non_word_chars
242486	drecke ein	non_word_chars
242488	drecken ein	non_word_chars
242512	dreckest ein	non_word_chars
242514	drecket ein	non_word_chars
242574	dreckst ein	non_word_chars
242587	dreckt ein	non_word_chars
242589	dreckte ein	non_word_chars
242591	dreckten ein	non_word_chars
242593	drecktest ein	non_word_chars
242595	drecktet ein	non_word_chars
242609	dreh ab	non_word_chars
242610	dreh an	non_word_chars
242611	dreh auf	non_word_chars
242612	dreh bei	non_word_chars
242613	dreh durch	non_word_chars
242614	dreh ein	non_word_chars
242615	dreh heraus	non_word_chars
242616	dreh hoch	non_word_chars
242617	dreh um	non_word_chars
242618	dreh weg	non_word_chars
242619	dreh weiter	non_word_chars
242620	dreh zu	non_word_chars
242621	dreh zurück	non_word_chars
242622	dreh zusammen	non_word_chars
242623	Dreh- und Angelpunkt	non_word_chars
242657	drehe ab	non_word_chars
242658	drehe an	non_word_chars
242659	drehe auf	non_word_chars
242660	drehe bei	non_word_chars
242661	drehe durch	non_word_chars
242662	drehe ein	non_word_chars
242663	drehe heraus	non_word_chars
242664	drehe hoch	non_word_chars
242665	drehe um	non_word_chars
242666	drehe weg	non_word_chars
242667	drehe weiter	non_word_chars
242668	drehe zu	non_word_chars
242669	drehe zurück	non_word_chars
242670	drehe zusammen	non_word_chars
242671	drehen ab	non_word_chars
242672	drehen an	non_word_chars
242673	drehen auf	non_word_chars
242674	drehen bei	non_word_chars
242675	drehen durch	non_word_chars
242676	drehen ein	non_word_chars
242677	drehen heraus	non_word_chars
242678	drehen hoch	non_word_chars
242679	drehen um	non_word_chars
242680	drehen weg	non_word_chars
242681	drehen weiter	non_word_chars
242682	drehen zu	non_word_chars
242683	drehen zurück	non_word_chars
242684	drehen zusammen	non_word_chars
242695	drehest ab	non_word_chars
242696	drehest an	non_word_chars
242697	drehest auf	non_word_chars
242698	drehest bei	non_word_chars
242699	drehest durch	non_word_chars
242700	drehest ein	non_word_chars
242701	drehest heraus	non_word_chars
242702	drehest hoch	non_word_chars
242703	drehest um	non_word_chars
242704	drehest weg	non_word_chars
242705	drehest weiter	non_word_chars
242706	drehest zu	non_word_chars
242707	drehest zurück	non_word_chars
242708	drehest zusammen	non_word_chars
242710	drehet ab	non_word_chars
242711	drehet an	non_word_chars
242712	drehet auf	non_word_chars
242713	drehet bei	non_word_chars
242714	drehet durch	non_word_chars
242715	drehet ein	non_word_chars
242716	drehet heraus	non_word_chars
242717	drehet hoch	non_word_chars
242718	drehet um	non_word_chars
242719	drehet weg	non_word_chars
242720	drehet weiter	non_word_chars
242721	drehet zu	non_word_chars
242722	drehet zurück	non_word_chars
242723	drehet zusammen	non_word_chars
242804	drehst ab	non_word_chars
242805	drehst an	non_word_chars
242806	drehst auf	non_word_chars
242807	drehst bei	non_word_chars
242808	drehst durch	non_word_chars
242809	drehst ein	non_word_chars
242810	drehst heraus	non_word_chars
242811	drehst hoch	non_word_chars
242812	drehst um	non_word_chars
242813	drehst weg	non_word_chars
242814	drehst weiter	non_word_chars
242815	drehst zu	non_word_chars
242816	drehst zurück	non_word_chars
242817	drehst zusammen	non_word_chars
242847	dreht ab	non_word_chars
242848	dreht an	non_word_chars
242849	dreht auf	non_word_chars
242850	dreht bei	non_word_chars
242851	dreht durch	non_word_chars
242852	dreht ein	non_word_chars
242853	dreht heraus	non_word_chars
242854	dreht hoch	non_word_chars
242855	dreht um	non_word_chars
242856	dreht weg	non_word_chars
242857	dreht weiter	non_word_chars
242858	dreht zu	non_word_chars
242859	dreht zurück	non_word_chars
242860	dreht zusammen	non_word_chars
242865	drehte ab	non_word_chars
242866	drehte an	non_word_chars
242867	drehte auf	non_word_chars
242868	drehte bei	non_word_chars
242869	drehte durch	non_word_chars
242870	drehte ein	non_word_chars
242871	drehte heraus	non_word_chars
242872	drehte hoch	non_word_chars
242873	drehte um	non_word_chars
242874	drehte weg	non_word_chars
242875	drehte weiter	non_word_chars
242876	drehte zu	non_word_chars
242877	drehte zurück	non_word_chars
242878	drehte zusammen	non_word_chars
242879	drehten ab	non_word_chars
242880	drehten an	non_word_chars
242881	drehten auf	non_word_chars
242882	drehten bei	non_word_chars
242883	drehten durch	non_word_chars
242884	drehten ein	non_word_chars
242885	drehten heraus	non_word_chars
242886	drehten hoch	non_word_chars
242887	drehten um	non_word_chars
242888	drehten weg	non_word_chars
242889	drehten weiter	non_word_chars
242890	drehten zu	non_word_chars
242891	drehten zurück	non_word_chars
242892	drehten zusammen	non_word_chars
242899	drehtest ab	non_word_chars
242900	drehtest an	non_word_chars
242901	drehtest auf	non_word_chars
242902	drehtest bei	non_word_chars
242903	drehtest durch	non_word_chars
242904	drehtest ein	non_word_chars
242905	drehtest heraus	non_word_chars
242906	drehtest hoch	non_word_chars
242907	drehtest um	non_word_chars
242908	drehtest weg	non_word_chars
242909	drehtest weiter	non_word_chars
242910	drehtest zu	non_word_chars
242911	drehtest zurück	non_word_chars
242912	drehtest zusammen	non_word_chars
242914	drehtet ab	non_word_chars
242915	drehtet an	non_word_chars
242916	drehtet auf	non_word_chars
242917	drehtet bei	non_word_chars
242918	drehtet durch	non_word_chars
242919	drehtet ein	non_word_chars
242920	drehtet heraus	non_word_chars
242921	drehtet hoch	non_word_chars
242922	drehtet um	non_word_chars
242923	drehtet weg	non_word_chars
242924	drehtet weiter	non_word_chars
242925	drehtet zu	non_word_chars
242926	drehtet zurück	non_word_chars
242927	drehtet zusammen	non_word_chars
242950	drei Kreuze machen	non_word_chars
243300	dreimal umgezogen ist einmal abgebrannt	non_word_chars
243543	Dreissigjährige Krieg	non_word_chars
243544	Dreißigjährige Krieg	non_word_chars
243549	Dreißigjährigem Krieg	non_word_chars
243550	Dreissigjährigem Krieg	non_word_chars
243555	Dreißigjährigen Krieg	non_word_chars
243556	Dreissigjährigen Krieg	non_word_chars
243557	Dreißigjährigen Krieges	non_word_chars
243558	Dreissigjährigen Krieges	non_word_chars
243559	Dreißigjährigen Kriegs	non_word_chars
243560	Dreissigjährigen Kriegs	non_word_chars
243565	Dreißigjähriger Krieg	non_word_chars
243566	Dreissigjähriger Krieg	non_word_chars
243691	Dreis’	non_word_chars
243943	Dres.	non_word_chars
243947	dresche ab	non_word_chars
243948	dreschen ab	non_word_chars
243960	dreschest ab	non_word_chars
243962	dreschet ab	non_word_chars
243970	drescht ab	non_word_chars
244054	Drewanz’	non_word_chars
244095	drift ab	non_word_chars
244096	drift weg	non_word_chars
244098	drifte ab	non_word_chars
244099	drifte auseinander	non_word_chars
244100	drifte weg	non_word_chars
244101	driften ab	non_word_chars
244102	driften auseinander	non_word_chars
244103	driften weg	non_word_chars
244111	driftest ab	non_word_chars
244112	driftest weg	non_word_chars
244113	driftet ab	non_word_chars
244114	driftet auseinander	non_word_chars
244115	driftet weg	non_word_chars
244117	driftete ab	non_word_chars
244118	driftete auseinander	non_word_chars
244119	driftete weg	non_word_chars
244121	drifteten ab	non_word_chars
244122	drifteten auseinander	non_word_chars
244123	drifteten weg	non_word_chars
244125	driftetest ab	non_word_chars
244126	driftetest weg	non_word_chars
244128	driftetet ab	non_word_chars
244129	driftetet auseinander	non_word_chars
244130	driftetet weg	non_word_chars
244132	drill ein	non_word_chars
244138	drille ein	non_word_chars
244141	drillen ein	non_word_chars
244150	drillest ein	non_word_chars
244152	drillet ein	non_word_chars
244172	drillst ein	non_word_chars
244174	drillt ein	non_word_chars
244176	drillte ein	non_word_chars
244178	drillten ein	non_word_chars
244180	drilltest ein	non_word_chars
244182	drilltet ein	non_word_chars
244183	dring ab	non_word_chars
244184	dring aus	non_word_chars
